,NewsTweet,branch,difftime,retweet_id,retweet_user,text,tmd,tree
187,682331337554935809,72,0 days 04:47:15.000000000,682403626355130368,3753754533,RT @BBCNews: EXPRES,2015-12-31 03:31:17,False
188,682331337554935809,72,0 days 03:34:42.000000000,682385366842658816,113851737,RT @BBCNews: EXPRES,2015-12-31 02:18:44,False
189,682331337554935809,72,0 days 02:39:29.000000000,682371473579859968,344786265,RT @BBCNews: EXPRES,2015-12-31 01:23:31,False
190,682331337554935809,72,0 days 01:52:39.000000000,682359684280369152,4614553021,RT @BBCNews: EXPRES,2015-12-31 00:36:41,False
191,682331337554935809,72,0 days 01:34:48.000000000,682355192390664195,1352875801,RT @BBCNews: EXPRES,2015-12-31 00:18:50,False
192,682331337554935809,72,0 days 01:32:37.000000000,682354646367793152,203325246,RT @BBCNews: EXPRES,2015-12-31 00:16:39,False
193,682331337554935809,72,0 days 01:28:47.000000000,682353678947348485,243862968,RT @BBCNews: EXPRES,2015-12-31 00:12:49,False
194,682331337554935809,72,0 days 01:17:45.000000000,682350903609921536,582678395,RT @BBCNews: EXPRES,2015-12-31 00:01:47,False
195,682331337554935809,72,0 days 01:15:52.000000000,682350428198170625,4627319541,RT @BBCNews: EXPRES,2015-12-30 23:59:54,False
196,682331337554935809,72,0 days 01:13:54.000000000,682349932779597824,440137121,RT @BBCNews: EXPRES,2015-12-30 23:57:56,False
197,682331337554935809,72,0 days 00:49:45.000000000,682343855790931968,2905665046,RT @BBCNews: EXPRES,2015-12-30 23:33:47,False
198,682331337554935809,72,0 days 00:40:27.000000000,682341517747343361,289440261,RT @BBCNews: EXPRES,2015-12-30 23:24:29,False
199,682210537300713473,23,0 days 02:08:04.000000000,682242765728645121,193309389,RT @BBCNews: Nottin,2015-12-30 16:52:05,False
200,682210537300713473,23,0 days 02:01:54.000000000,682241213852823552,399290779,RT @BBCNews: Nottin,2015-12-30 16:45:55,False
201,682210537300713473,23,0 days 01:17:24.000000000,682230014587330560,597424425,RT @BBCNews: Nottin,2015-12-30 16:01:25,False
202,682210537300713473,23,0 days 00:48:27.000000000,682222727831355393,3428270223,RT @BBCNews: Nottin,2015-12-30 15:32:28,False
203,682210537300713473,23,0 days 00:48:17.000000000,682222686865604608,1024835322,RT @BBCNews: Nottin,2015-12-30 15:32:18,False
204,682210537300713473,23,0 days 00:36:17.000000000,682219667243466754,117621805,RT @BBCNews: Nottin,2015-12-30 15:20:18,False
205,682210537300713473,23,0 days 00:15:22.000000000,682214402217652224,1569096864,RT @BBCNews: Nottin,2015-12-30 14:59:23,False
206,682210537300713473,23,0 days 00:13:48.000000000,682214011530801152,1713531714,RT @BBCNews: Nottin,2015-12-30 14:57:49,False
207,682210537300713473,23,0 days 00:13:39.000000000,682213970132873216,96510886,RT @BBCNews: Nottin,2015-12-30 14:57:40,False
208,682210537300713473,23,0 days 00:07:54.000000000,682212526390644738,2369283302,RT @BBCNews: Nottin,2015-12-30 14:51:55,False
209,682210537300713473,23,0 days 00:06:06.000000000,682212071312887808,2204798617,RT @BBCNews: Nottin,2015-12-30 14:50:07,False
